This is the node file of route1
386	532289.2101630	4579310.8316715
387	532334.6557383	4579331.6811245
388	532380.1013135	4579352.5305776
389	532425.5468887	4579373.3800306
390	532470.9924640	4579394.2294836
391	532516.4380392	4579415.0789366
392	532562.1498287	4579435.3067438
393	532609.2084912	4579451.9584557
394	532653.0782038	4579475.8517509
395	532692.2232446	4579506.7884837
396	532728.4365378	4579541.2639240
397	532759.2748424	4579580.5397188
398	532787.6751327	4579621.6909461
399	532819.6482755	4579660.0663005
400	532845.1412329	4579703.0791953
401	532875.0084561	4579743.0276134
402	532901.4354824	4579785.4730169
403	532928.3723451	4579827.5856226
404	532958.9666376	4579867.0956253
405	532992.3346879	4579904.3119473
406	533027.5499954	4579939.7841598
407	533065.3805758	4579972.4124699
408	533106.1326948	4580001.2896426
409	533149.5129260	4580026.1079789
410	533195.4264998	4580045.8809157
411	533242.2870600	4580063.2985911
412	533290.4866559	4580076.4827117
413	533339.6160611	4580085.6800954
414	533389.3616886	4580090.3107830
415	533439.3411859	4580091.1287152
416	533489.1783973	4580087.3557079
417	533538.6430544	4580080.2374036
418	533587.3605243	4580069.0644144
419	533635.0531975	4580054.1323694
420	533681.2927900	4580035.2531451
421	533725.7096602	4580012.2984361
422	533770.7564552	4579990.7545512
423	533816.2490257	4579970.2322305
424	533860.1643457	4579946.3273214
425	533904.0796656	4579922.4224124
426	533948.2640086	4579899.0323420
427	533993.3493856	4579877.4834429
428	534040.3112776	4579860.3840083
429	534088.4577062	4579847.0362900
430	534137.4232617	4579837.0673123
431	534187.1890107	4579832.6314772
432	534237.1766790	4579832.0490627
433	534287.0167257	4579835.3558941
434	534336.3938653	4579843.0847157
435	534385.1112178	4579854.2875299
436	534432.5488317	4579869.9451385
437	534478.9983229	4579888.4300698
438	534525.2600549	4579907.3998392
439	534571.5217869	4579926.3696086
440	534617.5076309	4579945.9979270
441	534662.2917996	4579968.0615491
442	534708.0924633	4579988.0908732
443	534754.1679029	4580007.5087481
444	534800.2433425	4580026.9266231
445	534846.3187821	4580046.3444980
446	534892.3942216	4580065.7623730
447	534938.4839953	4580085.1460986
448	534984.3260560	4580105.0813287
449	535029.2716220	4580126.9721022
450	535073.5355007	4580150.2147517
451	535116.8648635	4580175.1542862
452	535159.4821860	4580201.2981085
453	535201.8514631	4580227.8470136
454	535244.2207402	4580254.3959186
455	535286.5900173	4580280.9448237
456	535328.9592944	4580307.4937287
457	535371.3285715	4580334.0426337
458	535413.6978486	4580360.5915388
459	535456.0671257	4580387.1404438
460	535498.5834159	4580413.4426665
461	535543.4098148	4580435.4583939
462	535586.3617435	4580461.0539369
463	535629.3136722	4580486.6494798
464	535672.2656009	4580512.2450228
465	535714.8665986	4580538.4174375
466	535757.3446728	4580564.7919178
467	535799.8227470	4580591.1663982
468	535842.2044990	4580617.6927416
469	535884.1686701	4580644.8774494
470	535926.1328412	4580672.0621573
471	535968.0970124	4580699.2468651
472	536010.2178295	4580726.1877489
473	536052.4499378	4580752.9540733
474	536094.7401460	4580779.6287484
475	536136.9496621	4580806.4305375
476	536179.0849388	4580833.3492755
477	536221.2202155	4580860.2680136
478	536263.3554922	4580887.1867516
479	536305.4923886	4580914.1029516
480	536347.6543882	4580940.9798150
481	536389.8163879	4580967.8566783
482	536431.9783876	4580994.7335417
483	536474.1403872	4581021.6104051
484	536516.3023869	4581048.4872684
485	536558.4643866	4581075.3641318
486	536600.6263862	4581102.2409951
487	536642.7883859	4581129.1178585
488	536684.9503856	4581155.9947219
489	536727.1123852	4581182.8715852
490	536769.2682209	4581209.7581063
491	536811.4004874	4581236.6815555
492	536853.5327539	4581263.6050048
493	536895.6650204	4581290.5284540
494	536937.7972869	4581317.4519033
495	536979.9295534	4581344.3753525
496	537022.0618199	4581371.2988018
497	537064.1940864	4581398.2222510
498	537106.3263529	4581425.1457003
499	537148.4586194	4581452.0691495
500	537190.5908859	4581478.9925988
501	537232.7231524	4581505.9160480
502	537274.8554189	4581532.8394973
503	537316.9657864	4581559.7971691
504	537359.0644301	4581586.7731620
505	537401.1630739	4581613.7491549
506	537443.2617177	4581640.7251478
507	537485.3603614	4581667.7011407
508	537527.5127005	4581694.5931196
509	537569.6746571	4581721.4700506
