This is the node file of route1
1500	1	1
277	527685.6449861	4577487.0617731	0	0	ND
278	527717.3794669	4577525.7001313	0	0	ND
279	527749.1139478	4577564.3384895	0	0	ND
280	527780.8484286	4577602.9768477	0	0	ND
281	527812.5829095	4577641.6152059	0	0	ND
282	527844.3173903	4577680.2535642	0	0	ND
283	527876.0518712	4577718.8919224	0	0	ND
284	527907.8680623	4577757.4618525	0	0	ND
285	527939.7814218	4577795.9519481	0	0	ND
286	527971.6357797	4577834.4915366	0	0	ND
287	528003.4901377	4577873.0311250	0	0	ND
288	528035.9165704	4577911.0815777	0	0	ND
289	528070.8019052	4577946.8528888	0	0	ND
290	528108.6522753	4577979.5172041	0	0	ND
291	528148.6681818	4578009.4375859	0	0	ND
292	528190.6348117	4578036.6184763	0	0	ND
293	528232.6203167	4578063.7702234	0	0	ND
294	528274.8617082	4578090.5198294	0	0	ND
295	528317.2421057	4578117.0509792	0	0	ND
296	528359.6118742	4578143.5990681	0	0	ND
297	528401.9366380	4578170.2188798	0	0	ND
298	528444.3106688	4578196.7601636	0	0	ND
299	528486.6947842	4578223.2853736	0	0	ND
300	528529.2898410	4578249.4544209	0	0	ND
301	528573.0601032	4578273.6179962	0	0	ND
302	528618.6109949	4578294.0229025	0	0	ND
303	528666.0148004	4578309.8435210	0	0	ND
304	528714.0595886	4578323.6890376	0	0	ND
305	528762.9643343	4578334.0070424	0	0	ND
306	528812.7843511	4578337.8662019	0	0	ND
307	528862.7619702	4578339.0042528	0	0	ND
308	528912.5475707	4578334.7404481	0	0	ND
309	528961.8726560	4578326.6192130	0	0	ND
310	529010.4043428	4578314.6865435	0	0	ND
311	529057.9296605	4578299.1761482	0	0	ND
312	529104.4903170	4578281.0000999	0	0	ND
313	529150.7023663	4578261.9096179	0	0	ND
314	529196.9144156	4578242.8191359	0	0	ND
315	529243.7670429	4578225.4293291	0	0	ND
316	529291.4089225	4578210.2955950	0	0	ND
317	529339.8568977	4578198.0108111	0	0	ND
318	529389.0075564	4578188.8562624	0	0	ND
319	529438.8580849	4578184.9929973	0	0	ND
320	529488.8335627	4578185.8788813	0	0	ND
321	529538.6926648	4578189.5252562	0	0	ND
322	529588.0803888	4578197.2100823	0	0	ND
323	529636.4344865	4578209.4585206	0	0	ND
324	529683.7769673	4578225.5075842	0	0	ND
325	529729.6325200	4578245.4278922	0	0	ND
326	529773.8105126	4578268.7317848	0	0	ND
327	529815.7450898	4578295.9615596	0	0	ND
328	529854.8353014	4578327.0955771	0	0	ND
329	529892.4204520	4578360.0257207	0	0	ND
330	529925.3696619	4578397.6183533	0	0	ND
331	529955.5801167	4578437.4154684	0	0	ND
332	529982.3571619	4578479.5853960	0	0	ND
333	530007.6980479	4578522.6880583	0	0	ND
334	530033.0389338	4578565.7907206	0	0	ND
335	530058.3798198	4578608.8933829	0	0	ND
336	530083.7207058	4578651.9960452	0	0	ND
337	530109.2074388	4578695.0124823	0	0	ND
338	530135.0949298	4578737.7885029	0	0	ND
339	530161.0911350	4578780.4991258	0	0	ND
340	530187.0873402	4578823.2097488	0	0	ND
341	530213.0835455	4578865.9203718	0	0	ND
342	530239.5688798	4578908.3225027	0	0	ND
343	530268.3983541	4578949.1318706	0	0	ND
344	530302.6038674	4578985.4640080	0	0	ND
345	530342.3171567	4579015.7180793	0	0	ND
346	530386.6856082	4579038.6328053	0	0	ND
347	530434.1603320	4579053.9621647	0	0	ND
348	530483.5542586	4579060.9008252	0	0	ND
349	530533.4987303	4579059.1175969	0	0	ND
350	530582.9925972	4579052.0741616	0	0	ND
351	530632.3479788	4579044.0712683	0	0	ND
352	530681.6389618	4579035.6824575	0	0	ND
353	530730.9389488	4579027.3451151	0	0	ND
354	530780.2389358	4579019.0077728	0	0	ND
355	530829.5389229	4579010.6704304	0	0	ND
356	530878.8389099	4579002.3330881	0	0	ND
357	530928.1388970	4578993.9957458	0	0	ND
358	530977.4388840	4578985.6584034	0	0	ND
359	531026.7388711	4578977.3210611	0	0	ND
360	531076.0388581	4578968.9837187	0	0	ND
361	531125.3388452	4578960.6463764	0	0	ND
362	531174.5312082	4578951.7175299	0	0	ND
363	531223.6083058	4578942.1551825	0	0	ND
364	531273.0064153	4578934.4443892	0	0	ND
365	531322.7068185	4578929.8307170	0	0	ND
366	531372.6768858	4578928.3653000	0	0	ND
367	531422.5523721	4578931.5357111	0	0	ND
368	531471.8356310	4578939.6137603	0	0	ND
369	531520.3701864	4578951.6101067	0	0	ND
370	531568.0168716	4578966.6207853	0	0	ND
371	531613.8926505	4578986.4245327	0	0	ND
372	531659.3715633	4579007.2011660	0	0	ND
373	531704.8504760	4579027.9777994	0	0	ND
374	531750.3293888	4579048.7544327	0	0	ND
375	531795.8083016	4579069.5310660	0	0	ND
376	531841.2872144	4579090.3076994	0	0	ND
377	531886.7661271	4579111.0843327	0	0	ND
378	531932.2450399	4579131.8609661	0	0	ND
379	531977.7239527	4579152.6375994	0	0	ND
380	532023.1338607	4579173.5645450	0	0	ND
381	532068.5356889	4579194.5090906	0	0	ND
382	532113.9375172	4579215.4536363	0	0	ND
383	532158.6378420	4579237.8283066	0	0	ND
