1	-27375.11074	-21357.02988
2	-27285.76249	-21312.36845
3	-27198.46491	-21264.07002
4	-27119.37659	-21202.97221
5	-27034.66074	-21149.84061
6	-26946.85918	-21102.47783
7	-26849.84875	-21078.64517
8	-26752.62415	-21055.27643
9	-26655.43901	-21031.72254
10	-26558.29623	-21007.99686
11	-26462.7032	-20978.75479
12	-26365.91438	-20953.85835
13	-26271.33461	-20921.5161
14	-26174.22151	-20897.66142
15	-26078.91292	-20867.61736
16	-25989.09526	-20824.06598
17	-25902.15905	-20775.04849
18	-25808.43675	-20740.20955
19	-25713.92493	-20707.5396
20	-25618.30079	-20678.46811
21	-25521.26229	-20654.31175
22	-25424.2238	-20630.15538
23	-25327.1853	-20605.99901
24	-25230.1468	-20581.84264
25	-25132.02285	-20563.11111
26	-25032.59137	-20553.17032
27	-24933.42867	-20541.45208
28	-24839.30641	-20508.19856
29	-24740.77775	-20491.95057
30	-24643.19899	-20470.68514
31	-24557.05615	-20421.06566
32	-24479.84158	-20357.52453
33	-24398.09372	-20300.27535
34	-24331.46343	-20226.27939
35	-24272.74221	-20145.33717
36	-24214.52938	-20064.03345
37	-24158.40511	-19981.26835
38	-24102.44284	-19898.39367
39	-24046.60846	-19815.43271
40	-23990.77408	-19732.47174
41	-23934.9397	-19649.51077
42	-23879.10533	-19566.5498
43	-23823.27095	-19483.58883
44	-23767.43657	-19400.62787
45	-23711.60219	-19317.6669
46	-23655.76781	-19234.70593
47	-23599.93343	-19151.74496
48	-23544.09905	-19068.784
49	-23488.26468	-18985.82303
50	-23432.34044	-18902.92292
51	-23376.0238	-18820.28856
52	-23319.70716	-18737.65421
53	-23263.39052	-18655.01986
54	-23207.07388	-18572.38551
55	-23146.92129	-18492.64777
56	-23089.78791	-18410.58663
57	-23027.59913	-18332.33188
58	-22957.69957	-18261.04468
59	-22883.73302	-18193.87876
60	-22810.14744	-18126.28953
61	-22734.74873	-18060.60367
62	-22659.09237	-17995.21172
63	-22583.45967	-17929.79234
64	-22507.82697	-17864.37297
65	-22432.19427	-17798.95359
66	-22356.61324	-17733.47461
67	-22281.12533	-17667.88822
68	-22205.77648	-17602.14259
69	-22130.26221	-17536.58655
70	-22054.28639	-17471.57205
71	-21979.34306	-17405.4043
72	-21907.38563	-17336.1373
73	-21839.26509	-17263.28727
74	-21789.06379	-17177.01708
75	-21754.68745	-17083.20777
76	-21738.73045	-16984.67022
77	-21732.16169	-16884.91369
78	-21728.98775	-16784.97049
79	-21723.53733	-16685.18508
80	-21705.13948	-16586.95018
81	-21672.47772	-16492.58374
82	-21626.29447	-16404.00381
83	-21567.16834	-16323.54743
84	-21496.34607	-16253.06204
85	-21421.01671	-16187.31492
86	-21344.434	-16123.01033
87	-21268.19206	-16058.30267
88	-21191.82675	-15993.7425
89	-21114.94925	-15929.79057
90	-21040.05093	-15863.60564
91	-20977.92861	-15785.43465
92	-20926.07305	-15699.96632
93	-20878.16657	-15612.19218
94	-20830.46916	-15524.30045
95	-20782.77174	-15436.40872
96	-20735.07432	-15348.51699
97	-20687.37691	-15260.62526
98	-20639.67949	-15172.73353
99	-20591.98207	-15084.84179
100	-20547.24069	-14995.43326
101	-20513.49718	-14901.50441
102	-20487.78529	-14804.87224
103	-20455.66359	-14710.18508
104	-20424.08135	-14615.36645
105	-20400.78456	-14518.1182
106	-20377.70251	-14420.81867
107	-20356.05754	-14323.19495
108	-20334.70903	-14225.50265
109	-20312.48903	-14128.00254
110	-20289.76602	-14030.6197
111	-20266.81286	-13933.29109
112	-20244.32821	-13835.86958
113	-20208.89122	-13742.53123
114	-20156.34614	-13657.53718
115	-20099.80723	-13575.08857
116	-20031.81483	-13501.99205
117	-19954.61154	-13438.44809
118	-19894.1343	-13360.39286
119	-19865.07284	-13264.79874
120	-19838.2989	-13168.44961
121	-19810.67187	-13072.34557
122	-19786.57526	-12975.36152
123	-19771.92994	-12876.46104
124	-19757.53122	-12777.62038
125	-19746.66877	-12678.21552
126	-19733.22611	-12579.19519
127	-19698.65402	-12485.83325
128	-19640.33143	-12404.71182
129	-19580.80468	-12324.51864
130	-19516.91027	-12247.59332
131	-19453.78186	-12170.03837
132	-19390.67954	-12092.46198
133	-19327.57721	-12014.88559
134	-19264.25779	-11937.48821
135	-19200.62812	-11860.40346
136	-19137.15943	-11783.12652
137	-19073.69074	-11705.84958
138	-19010.22205	-11628.57264
139	-18946.75336	-11551.2957
140	-18883.28467	-11474.01876
141	-18819.81598	-11396.74182
142	-18756.34729	-11319.46488
143	-18692.61581	-11242.40644
144	-18628.9071	-11165.32726
145	-18561.59705	-11091.50383
146	-18483.7321	-11028.91738
147	-18399.77997	-10974.58473
148	-18315.1583	-10921.30378
149	-18230.46375	-10868.13591
150	-18145.70563	-10815.06939
151	-18059.81608	-10763.95373
152	-17966.45837	-10728.52789
153	-17869.43264	-10704.83966
154	-17769.67512	-10699.34301
155	-17670.56359	-10711.71844
156	-17574.50466	-10739.15427
157	-17481.73098	-10776.41825
158	-17388.6674	-10812.90146
159	-17292.57892	-10840.32479
160	-17193.1081	-10849.84796
161	-17093.3696	-10843.74557
162	-16995.73535	-10822.65121
163	-16903.21086	-10785.15797
164	-16818.30143	-10732.57838
165	-16741.96541	-10668.26757
166	-16678.88193	-10590.83275
167	-16625.77742	-10506.12171
168	-16573.30052	-10420.99725
169	-16521.11734	-10335.69336
170	-16470.18422	-10249.63655
171	-16419.28807	-10163.55762
172	-16363.80781	-10080.50414
173	-16289.2054	-10014.58075
174	-16196.70216	-9978.087385
175	-16097.21519	-9973.820714
